datetime,close,high,low,open,volume,ema_9,ema_21,ema_200,macd,macd_signal,macd_hist,rsi,vwap,tr,atr
2025-06-24 16:20:00+00:00,606.3300170898438,606.360107421875,606.0399780273438,606.1849975585938,391355,606.03182891968,605.6988962542866,604.6587077808573,0.36250237947911046,0.3431065571015694,0.01939582237754106,73.09622653200321,604.952909323235,0.32012939453125,0.29644775390625
2025-06-24 16:25:00+00:00,606.4920043945312,606.594970703125,606.219970703125,606.3300170898438,524030,606.1238640146503,605.7709969943089,604.6769495382073,0.37926067703347144,0.3503373810879498,0.02892329594552162,77.50317418135648,604.9816739105718,0.375,0.30858939034598215
2025-06-24 16:30:00+00:00,606.5499877929688,606.75,606.47998046875,606.5,529661,606.209088770314,605.8418143396416,604.6955867347721,0.3926937946275757,0.358808663795875,0.033885130831700694,74.58893372911317,605.0107502804682,0.27001953125,0.2960902622767857
2025-06-24 16:35:00+00:00,606.7750244140625,606.8099975585938,606.489990234375,606.5499877929688,483575,606.3222758990637,605.9266516191344,604.7162776569542,0.4166948132900643,0.3703858936947129,0.04630891959535138,76.15336463223787,605.0401165950669,0.32000732421875,0.309661865234375
2025-06-24 16:40:00+00:00,607.1300048828125,607.1749877929688,606.75,606.780029296875,832640,606.4838216958135,606.0360473703778,604.7402948432812,0.4590679016205286,0.3881222952798761,0.0709456063406525,78.37170352286599,605.0983440774315,0.42498779296875,0.3200160435267857
2025-06-24 16:45:00+00:00,606.780029296875,607.1699829101562,606.7598876953125,607.1300048828125,457482,606.5430632160259,606.1036820909685,604.7605907084911,0.4591163668003446,0.4023211095839698,0.056795257216374795,66.32282471626733,605.1236993644611,0.41009521484375,0.3278721400669643
2025-06-24 16:50:00+00:00,606.65478515625,606.9000244140625,606.6400146484375,606.781982421875,337299,606.5654076040707,606.1537823696304,604.779438414439,0.4439312571701066,0.4106431391011972,0.03328811806890941,63.059325691813335,605.140532430636,0.260009765625,0.32822963169642855
2025-06-24 16:55:00+00:00,606.639892578125,606.7349853515625,606.3200073242188,606.6500244140625,582910,606.5803045988816,606.1979742067663,604.7979503961673,0.425787033909387,0.41367191806283515,0.012115115846551838,60.696704842274464,605.1684888791958,0.41497802734375,0.33572823660714285
2025-06-24 17:00:00+00:00,606.77001953125,606.9299926757812,606.5889892578125,606.6500244140625,539337,606.6182475853553,606.2499783271738,604.8175729746258,0.4170996981690678,0.4143574740840817,0.002742224084986089,69.53176638553262,605.1956496148437,0.34100341796875,0.32758876255580355
2025-06-24 17:05:00+00:00,606.6799926757812,606.8800048828125,606.5499877929688,606.7849731445312,329320,606.6305966034406,606.2890705406836,604.8361045139408,0.39835847858398665,0.4111576749840627,-0.01279919640007604,70.23742755655263,605.2108629457778,0.33001708984375,0.32615879603794645
2025-06-24 17:10:00+00:00,606.8101196289062,606.9099731445312,606.6699829101562,606.6799926757812,578096,606.6665012085338,606.336438639613,604.8557464553832,0.3895159868097835,0.4068293373492069,-0.0173133505394234,67.54048700920424,605.2391277398976,0.239990234375,0.31080409458705355
2025-06-24 17:15:00+00:00,606.85498046875,606.9600830078125,606.739990234375,606.8049926757812,353821,606.704197060577,606.3835788058981,604.8756393311381,0.38172782250921955,0.40180903438120946,-0.020081211871989912,71.5657532607395,605.2564195510679,0.2200927734375,0.31295340401785715
2025-06-24 17:20:00+00:00,606.4400024414062,606.8099975585938,606.3300170898438,606.6599731445312,1063398,606.6513581367429,606.3887082273079,604.8912051332304,0.3381721494654357,0.3890816573980547,-0.050909507932619,57.65854671999169,605.2933004508734,0.47998046875,0.32902308872767855
2025-06-24 17:25:00+00:00,606.3300170898438,606.5700073242188,606.2999877929688,606.4400024414062,395834,606.5870899273632,606.3833726693566,604.9055216701122,0.2914197604950459,0.36954927801745296,-0.07812951752240704,53.17817429531937,605.3051874373459,0.27001953125,0.3340236118861607
2025-06-24 17:30:00+00:00,606.5499877929688,606.6900024414062,606.3300170898438,606.3400268554688,424278,606.5796695004843,606.398519498776,604.9218845171058,0.26901689348255786,0.349442801110474,-0.08042590762791613,54.52581876632509,605.3203002016138,0.3599853515625,0.33687046595982145
2025-06-24 17:35:00+00:00,606.610107421875,606.7000122070312,606.4600219726562,606.5411987304688,296668,606.5857570847625,606.4177547645122,604.9386827549642,0.25319493794711434,0.3301932284778021,-0.07699829053068774,52.53624138202218,605.3311574048469,0.239990234375,0.32722691127232145
2025-06-24 17:40:00+00:00,606.864990234375,606.9500122070312,606.5900268554688,606.613525390625,361238,606.6416037146851,606.4584125344998,604.9578499935653,0.2582459385906759,0.3158037705003769,-0.057557831909700985,56.23715950015711,605.3467193951267,0.3599853515625,0.33365304129464285
2025-06-24 17:45:00+00:00,607.0499877929688,607.1898803710938,606.77001953125,606.864990234375,364515,606.7232805303419,606.5121921034514,604.9786672851017,0.2740179416198316,0.3074466047242678,-0.03342866310443621,55.53208733452858,605.3639804977867,0.41986083984375,0.34078543526785715
2025-06-24 17:50:00+00:00,607.3200073242188,607.3599853515625,606.97998046875,607.0499877929688,556050,606.8426258891172,606.5856298507938,605.0019642009138,0.3047922320516818,0.30691573018975066,-0.0021234981380688356,53.95804195804196,605.3937585483611,0.3800048828125,0.33757237025669645
2025-06-24 17:55:00+00:00,607.1701049804688,607.3200073242188,607.110107421875,607.3200073242188,439033,606.9081217073876,606.6387639534915,605.0235377410089,0.31347170588526296,0.30822692532885315,0.0052447805564098116,58.86481537992066,605.4148566483242,0.20989990234375,0.323272705078125
2025-06-24 18:00:00+00:00,607.280029296875,607.4600219726562,607.1400146484375,607.1799926757812,797325,606.9825032252852,606.6970608028901,605.0459903933062,0.3254684276517992,0.31167522579344237,0.013793201858356807,64.30886132528775,605.4542392789585,0.32000732421875,0.32755824497767855
2025-06-24 18:05:00+00:00,607.2575073242188,607.3099975585938,607.0650024414062,607.27001953125,794691,607.037504045072,606.7480104866472,605.0679955368973,0.3293619021271752,0.31521256106018897,0.014149341066986232,64.08507558252833,605.4914068352521,0.2449951171875,0.31541660853794645
2025-06-24 18:10:00+00:00,606.9550170898438,607.344970703125,606.9500122070312,607.2550048828125,457280,607.0210066540263,606.7668292687559,605.0867718707576,0.30452865799509254,0.3130757804471697,-0.008547122452077172,53.91147244805781,605.5085619099957,0.39495849609375,0.31927054268973215
2025-06-24 18:15:00+00:00,607.0599975585938,607.1749877929688,606.9600219726562,606.9600219726562,350039,607.0288048349398,606.7934809314685,605.1064059572038,0.2899765108633119,0.3084559265303982,-0.01847941566708633,57.98409848679149,605.5223579975691,0.2149658203125,0.31105259486607145
2025-06-24 18:20:00+00:00,607.0989990234375,607.1699829101562,607.030029296875,607.0599975585938,275056,607.0428436726394,606.8212553034656,605.1262327538828,0.27838190833028875,0.30244112289037633,-0.024059214560087583,56.3111715603915,605.5332984573323,0.13995361328125,0.30390712193080355
2025-06-24 18:25:00+00:00,607.0,607.2150268554688,606.989990234375,607.0999755859375,443211,607.0342749381115,606.8375048213322,605.144877204093,0.2582280166318469,0.29359850163867046,-0.03537048500682355,53.09503959983327,605.5495167404862,0.22503662109375,0.30426025390625
2025-06-24 18:30:00+00:00,606.9249877929688,607.02001953125,606.8699951171875,607.02001953125,397010,607.012417509083,606.8454578187537,605.1625897472659,0.23351128135993804,0.281581057582924,-0.04806977622298597,62.107636984214054,605.5630071452982,0.1500244140625,0.2806919642857143
2025-06-24 18:35:00+00:00,607.1300048828125,607.3300170898438,606.9099731445312,606.9349975585938,556964,607.035934983829,606.8713257336681,605.1821660172714,0.227839860249901,0.27083281811631943,-0.042992957866418435,69.06694597189491,605.5842754407693,0.4200439453125,0.29140799386160715
2025-06-24 18:40:00+00:00,607.1541137695312,607.2849731445312,607.0599975585938,607.1300048828125,309146,607.0595707409694,606.8970337369284,605.2017873879406,0.22272318954298953,0.26121089240165346,-0.03848770285866393,65.88152236698542,605.5960134980793,0.2249755859375,0.28176443917410715
2025-06-24 18:45:00+00:00,607.0899047851562,607.2999877929688,607.02001953125,607.152099609375,505354,607.0656375498068,606.9145674685855,605.2205746257239,0.21105416172224523,0.2511795462657718,-0.0401253845435266,62.58605783086234,605.6140526543061,0.27996826171875,0.28462001255580355
2025-06-24 18:50:00+00:00,607.0750122070312,607.2000122070312,607.030029296875,607.0800170898438,445428,607.0675124812517,606.9291533538988,605.2390267409608,0.1983185734457038,0.24060735170175823,-0.04228877825605443,56.30289042751951,605.6294384263662,0.16998291015625,0.2710484095982143
2025-06-24 18:55:00+00:00,607.3049926757812,607.3499755859375,607.02001953125,607.0800170898438,445823,607.1150085201576,606.963320564979,605.2595836159342,0.20442652801875738,0.23337118696515807,-0.028944658946400692,57.45166583434401,605.6469155829493,0.3299560546875,0.2646266392299107
2025-06-24 19:00:00+00:00,607.510009765625,607.6199951171875,607.2999877929688,607.3099975585938,745753,607.1940087692511,607.0130195832195,605.2819759159312,0.2232369551161355,0.23134434059535355,-0.008107385479218049,55.77144128443769,605.6788653300194,0.32000732421875,0.26034109933035715
2025-06-24 19:05:00+00:00,607.5449829101562,607.6400146484375,607.4099731445312,607.5,1972632,607.2642035974321,607.0613798856683,605.3044933984609,0.2382203388144717,0.2327195402391772,0.00550079857529448,62.24188790560472,605.7598413345418,0.23004150390625,0.26177978515625
2025-06-24 19:10:00+00:00,607.5499877929688,607.5499877929688,607.3499755859375,607.4710083007812,1213333,607.3213604365395,607.105798786332,605.326836626267,0.24764394531189282,0.23570442125372035,0.011939524058172474,59.464201651902265,605.8063785546298,0.20001220703125,0.25320870535714285
2025-06-24 19:15:00+00:00,607.489990234375,607.635009765625,607.469970703125,607.5449829101562,570060,607.3550863961066,607.1407252816085,605.3483605427656,0.24741882954231187,0.23804730291143866,0.009371526630873206,57.941703848880366,605.8266938007673,0.1650390625,0.24749755859375
2025-06-24 19:20:00+00:00,607.5853881835938,607.6900024414062,607.4550170898438,607.4949951171875,482596,607.401146753604,607.181149181789,605.3706195242664,0.25203296180268353,0.24084443468968766,0.011188527112995866,75.08257237225568,605.8444774065209,0.2349853515625,0.23607090541294642
2025-06-24 19:25:00+00:00,607.5050048828125,607.6300048828125,607.4550170898438,607.5850219726562,577495,607.4219183794457,607.2105906091548,605.3918571895256,0.24636350910316196,0.24194824957238253,0.004415259530779425,68.06044092147634,605.8643299654825,0.17498779296875,0.23321533203125
2025-06-24 19:30:00+00:00,607.6099853515625,607.8499145507812,607.4299926757812,607.510009765625,1022415,607.4595317738691,607.246899222101,605.413928116511,0.24748857917791156,0.24305631549348836,0.004432263684423204,69.6840026333114,605.9005135308943,0.419921875,0.2532130650111607
2025-06-24 19:35:00+00:00,607.6500244140625,607.77001953125,607.5800170898438,607.6099853515625,1328083,607.4976303019079,607.2835469668248,605.4361778309145,0.24874366095514233,0.24419378458581917,0.004549876369323164,76.23152709359606,605.9463835478016,0.19000244140625,0.2507106236049107
2025-06-24 19:40:00+00:00,607.6699829101562,607.760009765625,607.5700073242188,607.64501953125,931682,607.5321008235576,607.3186775071276,605.458404747126,0.2484844322814297,0.2450519141249413,0.003432518156488401,81.4620063924116,605.9775132968261,0.19000244140625,0.25356619698660715
2025-06-24 19:45:00+00:00,607.6799926757812,607.7999877929688,607.4600219726562,607.6699829101562,1480502,607.5616791940024,607.3515243406415,605.48051009965,0.2462481012931903,0.2452911515585911,0.0009569497345991995,77.80657902857496,606.0250111242148,0.3399658203125,0.24784633091517858
2025-06-24 19:50:00+00:00,607.0800170898438,607.760009765625,607.0798950195312,607.6900024414062,3318333,607.4653467731707,607.3268418632963,605.4964255920897,0.19382844364872653,0.2349986099766182,-0.041170166327891666,47.63242062563383,606.0871002747001,0.68011474609375,0.2803562709263393
2025-06-24 19:55:00+00:00,606.760009765625,607.2550048828125,606.75,607.0850219726562,4094975,607.3242793716615,607.275311672599,605.5089985689408,0.12502239035836737,0.21300336605296805,-0.08798097569460067,40.940024808072685,606.1326620279093,0.5050048828125,0.29643031529017855
2025-06-25 13:30:00+00:00,608.1500244140625,608.3535766601562,607.75,607.9099731445312,2568298,607.4894283801418,607.354831012732,605.5352774330714,0.1805741166831467,0.2065175161790038,-0.025943399495857083,66.81945797284135,606.2148408839788,0.60357666015625,0.3274012974330357
2025-06-25 13:35:00+00:00,608.291015625,608.6099853515625,608.030029296875,608.1500244140625,1320485,607.6497458291135,607.4399387047564,605.5626977135881,0.23328688642334328,0.2118713902278717,0.02141549619547159,65.86903990098426,606.2574326961526,0.5799560546875,0.34525844029017855
2025-06-25 13:40:00+00:00,608.2899780273438,608.47998046875,608.1400146484375,608.2949829101562,1069485,607.7777922687595,607.5172150068098,605.589834831138,0.27184475365538674,0.22386606291337469,0.04797869074201205,63.43489139805295,606.2906517392014,0.3399658203125,0.34668404715401785
2025-06-25 13:45:00+00:00,607.8800048828125,608.4149780273438,607.875,608.2899780273438,1136019,607.7982347915702,607.5501959046283,605.6126225928463,0.2662515525936442,0.2323431608494286,0.03390839174421559,55.1105152412342,606.3177725946489,0.53997802734375,0.36882237025669645
2025-06-25 13:50:00+00:00,607.780029296875,607.8900146484375,607.4500122070312,607.8800048828125,1645236,607.7945936926311,607.5710898493779,605.6341888287074,0.25085994886535445,0.2360465184526138,0.014813430412740664,53.410304203840106,606.3530378440355,0.44000244140625,0.3859645298549107
2025-06-25 13:55:00+00:00,608.1599731445312,608.4000244140625,607.75,607.780029296875,1211737,607.8676695830112,607.6246246943919,605.6593210109544,0.2662511081634875,0.24208743639478852,0.02416367176869899,59.07175088015074,606.3845733404384,0.6500244140625,0.42060634068080355
2025-06-25 14:00:00+00:00,607.97119140625,608.3499145507812,607.7899780273438,608.1699829101562,686837,607.8883739476589,607.6561307591062,605.6823246964797,0.2602159962046926,0.24571314835676936,0.014502847847923245,55.095033128596995,606.4001150814239,0.5599365234375,0.443817138671875
2025-06-25 14:05:00+00:00,607.9451904296875,608.1900024414062,607.7899780273438,607.97998046875,803971,607.8997372440647,607.6824089109772,605.704840773427,0.25044805569973505,0.2466601298253625,0.003787925874372544,55.897939156035335,606.4176301694548,0.4000244140625,0.4598911830357143
2025-06-25 14:10:00+00:00,607.4600219726562,607.9749755859375,607.3099975585938,607.940673828125,756836,607.8117941897831,607.6621919165844,605.7223052629716,0.20123810510574458,0.23757572488143894,-0.03633761977569436,48.176460983538426,606.4286365631295,0.66497802734375,0.4773951939174107
2025-06-25 14:15:00+00:00,607.489990234375,607.8099975585938,607.3099975585938,607.3599853515625,826514,607.7474333987016,607.6465372182017,605.7398941681598,0.16278061933462595,0.22261670377207635,-0.05983608443745039,48.04922326052021,606.4407353957359,0.5,0.49953787667410715
2025-06-25 14:20:00+00:00,607.5999755859375,607.719970703125,607.3150024414062,607.47998046875,738595,607.7179418361487,607.6423043425413,605.7584024409736,0.1395688209851187,0.20600712721468484,-0.06643830622956615,49.164955808908104,606.4524253069719,0.40496826171875,0.514892578125
2025-06-25 14:25:00+00:00,607.6900024414062,607.9299926757812,607.469970703125,607.5900268554688,824711,607.7123539572002,607.6466405333472,605.7776223414753,0.1269740407091149,0.19020050991357088,-0.06322646920445599,50.11715959422775,606.4662051005891,0.46002197265625,0.523468017578125
2025-06-25 14:30:00+00:00,607.760009765625,607.9149780273438,607.5999755859375,607.7000122070312,485755,607.7218851188852,607.6569468271905,605.7973475894768,0.12124396760179934,0.17640920145121658,-0.05516523384941724,59.08623811310291,606.4746348709118,0.31500244140625,0.49738856724330355
2025-06-25 14:35:00+00:00,607.6400146484375,607.9099731445312,607.5673828125,607.77001953125,475705,607.7055110247957,607.6554075382129,605.8156825850883,0.10580063638781212,0.1622874884385357,-0.05648685205072357,62.42288471480269,606.4820236494459,0.34259033203125,0.4857875279017857
2025-06-25 14:40:00+00:00,608.1400146484375,608.1849975585938,607.510009765625,607.6300048828125,691329,607.792411749524,607.6994627300514,605.8388102673107,0.13238149499341034,0.1563062897495106,-0.023924794756100265,49.81126864297551,606.4971610427867,0.67498779296875,0.49088832310267855
2025-06-25 14:45:00+00:00,607.9600219726562,608.4099731445312,607.8599853515625,608.1400146484375,949667,607.8259337941505,607.7231499339246,605.8599168514436,0.1373399428985067,0.15251302037930983,-0.015173077480803127,43.84966089777031,606.5152805187652,0.54998779296875,0.4887477329799107
2025-06-25 14:50:00+00:00,607.75,608.010009765625,607.6500244140625,607.969970703125,549527,607.8107470353204,607.7255908490223,605.8787236489418,0.12290574964481493,0.14659156623241087,-0.023685816587595943,40.6895245311612,606.524067241679,0.3599853515625,0.49017769949776785
2025-06-25 14:55:00+00:00,607.7750244140625,607.9600219726562,607.655029296875,607.77001953125,539413,607.8036025110689,607.7300848094806,605.8975923132714,0.11219252300770677,0.13971175758747006,-0.027519234579763296,47.91282399767013,606.5327450544091,0.30499267578125,0.47339303152901785
2025-06-25 15:00:00+00:00,607.3400268554688,607.760009765625,607.219970703125,607.6950073242188,529538,607.7108873799489,607.6946249954794,605.9119448957808,0.06781976215904706,0.12533335850178545,-0.05751359634273839,42.28042747306877,606.538205413696,0.5400390625,0.4805385044642857
2025-06-25 15:05:00+00:00,607.2100219726562,607.4151000976562,607.1790161132812,607.4151000976562,419731,607.6107142984904,607.6505701752227,605.9248610856005,0.021911143923375676,0.1046489155861035,-0.08273777166272782,31.731536691863468,606.5417880152849,0.236083984375,0.45097133091517855
2025-06-25 15:10:00+00:00,607.0800170898438,607.2299194335938,606.8599853515625,607.0,1302951,607.5045748567611,607.5987017129155,605.9363551751949,-0.024677606245631978,0.0787836112197564,-0.10346121746538837,32.46547376005765,606.5505528053288,0.36993408203125,0.4373997279575893
2025-06-25 15:15:00+00:00,606.969970703125,607.219970703125,606.9400024414062,607.0800170898438,634221,607.3976540260339,607.541544348389,605.9466399068161,-0.06967616664326215,0.04909165564715269,-0.11876782229041484,31.426113642704365,606.5538512176977,0.27996826171875,0.4288242885044643
2025-06-25 15:20:00+00:00,606.9400024414062,607.02001953125,606.8900146484375,606.9650268554688,884788,607.3061237091084,607.4868587204815,605.9565241111404,-0.10652804918152015,0.017967714681418126,-0.12449576386293827,38.018225797378626,606.5580418079833,0.1300048828125,0.39061192103794645
2025-06-25 15:25:00+00:00,607.1799926757812,607.3300170898438,607.1599731445312,607.2799072265625,872212,607.280897502443,607.4589618073269,605.968697927704,-0.11504209174211155,-0.00863424660328781,-0.10640784513882375,43.48762661879728,606.5646249816598,0.1700439453125,0.3670436314174107
2025-06-25 15:30:00+00:00,606.6749877929688,607.0900268554688,606.6400146484375,607.0399780273438,895748,607.1597155605482,607.3876914423852,605.9757256875574,-0.16068690671636432,-0.039044778625903116,-0.12164212809046121,33.33406646578838,606.5658117619532,0.45001220703125,0.3702610560825893
2025-06-25 15:35:00+00:00,606.9749755859375,607.0900268554688,606.6699829101562,606.6699829101562,620201,607.1227675656261,607.3501718190718,605.9856684726159,-0.1706866739183397,-0.06537315768439043,-0.10531351623394926,38.02318686486597,606.5688356788485,0.4200439453125,0.36740548270089285
