datetime,open,high,low,close,volume,ticker,ema_9,ema_21,ema_200,macd,macd_signal,macd_hist,rsi,vwap
2025-10-29 10:11:00,688.13,688.13,688.13,688.13,240.0,spy,688.1708964048363,688.0991819654374,688.5776180778452,0.05887717642599455,0.034992560142845346,0.023884616283149203,57.73195876288611,688.3526916363298
2025-10-29 10:12:00,688.27,688.27,688.27,688.27,276.0,spy,688.190717123869,688.1147108776704,688.5745572014487,0.06429565504049606,0.04085317912237549,0.02344247591812057,65.42056074766107,688.3525321650504
2025-10-29 10:13:00,688.23,688.24,688.22,688.22,1542.0,spy,688.1965736990952,688.124282616064,688.571029269096,0.06381958381211916,0.045446460060324226,0.018373123751794937,57.57575757575722,688.3511904860661
2025-10-29 10:14:00,688.26,688.32,688.26,688.32,469.0,spy,688.2212589592763,688.1420751055127,688.5685314654235,0.07069651280619382,0.05049647060949815,0.020200042196695675,60.00000000000216,688.3510250562152
2025-10-29 10:15:00,688.27,688.31,688.27,688.31,765.0,spy,688.239007167421,688.1573410050115,688.5659590130313,0.07448104107447762,0.05529338470249404,0.019187656371983573,59.999999999995666,688.3507400222998
2025-10-29 10:19:00,688.38,688.43,688.38,688.43,2428.0,spy,688.2772057339369,688.182128186374,688.564606187031,0.08616999010428117,0.06146870578285147,0.0247012843214297,63.15789473683896,688.3517646754766
2025-10-29 10:20:00,688.52,688.52,688.51,688.52,1354.0,spy,688.3257645871495,688.2128438057946,688.564162344374,0.10152549159363389,0.06948006294500796,0.03204542864862593,65.5737704918013,688.3532564328698
2025-10-29 10:23:00,688.51,688.51,688.51,688.51,327.0,spy,688.3626116697196,688.2398580052678,688.5636234155743,0.11160144869677424,0.07790434009536122,0.03369710860141302,73.3944954128405,688.3535981315681
2025-10-29 10:24:00,688.55,688.55,688.53,688.53,420.0,spy,688.3960893357757,688.2662345502434,688.5632888542253,0.11981934729669774,0.08628734153562853,0.03353200576106921,72.11538461537926,688.3541092888184
2025-10-29 10:25:00,688.55,688.57,688.55,688.57,2032.0,spy,688.4308714686207,688.2938495911304,688.5633556317953,0.1280832923844173,0.09464653170538628,0.03343676067903101,73.14814814814483,688.3568979729273
2025-10-29 10:26:00,688.58,688.58,688.58,688.58,287.0,spy,688.4606971748966,688.319863264664,688.5635212473993,0.1338959753746849,0.102496420439246,0.03139955493543889,71.28712871286984,688.3573171838856
2025-10-29 10:27:00,688.56,688.61,688.55,688.61,1017.0,spy,688.4905577399173,688.3462393315127,688.5639837225496,0.13931735406652024,0.10986060716470086,0.029456746901819375,70.40816326530222,688.3588562255161
2025-10-29 10:28:00,688.51,688.51,688.51,688.51,587.0,spy,688.4944461919339,688.3611266650115,688.5634465710814,0.13400000285275837,0.11468848630231238,0.019311516550445995,58.51063829786912,688.3594310544413
2025-10-29 10:29:00,688.47,688.53,688.46,688.53,1057.0,spy,688.5015569535472,688.376478786374,688.5631137693791,0.12990236298037416,0.11773126163792474,0.01217110134244942,62.63736263736251,688.3604325154494
2025-10-29 10:30:00,688.53,688.65,688.51,688.53,2485.0,spy,688.5072455628377,688.39043526034,688.5627842791366,0.12521159256209557,0.11922732782275891,0.005984264739336664,77.027027027021,688.3636260128617
2025-10-29 10:31:00,688.54,688.54,688.42,688.46,1846.0,spy,688.4977964502702,688.3967593275819,688.561761549991,0.11452552921377901,0.11828696810096294,-0.0037614388871839294,64.17910447761447,688.3648938847571
2025-10-29 10:33:00,688.48,688.52,688.48,688.52,886.0,spy,688.5022371602163,688.4079630250744,688.5613460121803,0.1096344479100253,0.11655646406277542,-0.006922016152750121,72.05882352940635,688.3656759308838
2025-10-29 10:35:00,688.54,688.61,688.52,688.56,2043.0,spy,688.513789728173,688.4217845682494,688.5613326190243,0.10774389192647504,0.11479394963551535,-0.007050057709040311,69.35483870966884,688.3681584809308
2025-10-29 10:36:00,688.54,688.54,688.54,688.54,445.0,spy,688.5190317825385,688.4325314256813,688.5611203541583,0.10343939488041087,0.11252303868449447,-0.009083643804083594,68.25396825397313,688.368627313935
2025-10-29 10:38:00,688.51,688.51,688.51,688.51,484.0,spy,688.5172254260308,688.4395740233466,688.560611693918,0.09649496676877334,0.10931742430135025,-0.012822457532576909,57.40740740741325,688.3690455814334
2025-10-29 10:39:00,688.46,688.46,688.46,688.46,570.0,spy,688.5057803408247,688.441430930315,688.5596105825357,0.08596591378363883,0.10464712219780797,-0.018681208414169148,44.00000000000273,688.3693613953867
2025-10-29 10:40:00,688.46,688.49,688.46,688.49,511.0,spy,688.5026242726598,688.4458463002863,688.5589179399234,0.07913014960683995,0.09954372767961438,-0.020413578072774427,48.07692307692392,688.3697047243697
2025-10-29 10:41:00,688.44,688.44,688.4,688.4,1018.0,spy,688.4820994181279,688.4416784548057,688.5573366668893,0.06569323864664511,0.09277362987302053,-0.027080391226375414,38.98305084745436,688.3699727803295
2025-10-29 10:42:00,688.49,688.51,688.49,688.5,4307.0,spy,688.4856795345023,688.4469804134598,688.5567661527909,0.062394311385560286,0.08669776617552849,-0.024303454789968204,44.615384615378694,688.3732671356975
2025-10-29 10:44:00,688.49,688.49,688.47,688.47,734.0,spy,688.4825436276019,688.4490731031452,688.5559028079871,0.056705473088300096,0.08069930755808281,-0.02399383446978272,41.7910447761151,688.3737116694978
2025-10-29 10:45:00,688.52,689.0,688.49,688.52,19267.0,spy,688.4900349020816,688.4555210028593,688.5555455661166,0.055590793817373196,0.0756776048099409,-0.020086810992567705,43.47826086956021,688.4037573400283
2025-10-29 10:48:00,688.53,688.53,688.53,688.53,282.0,spy,688.4980279216653,688.4622918207812,688.5552913813792,0.054881677080174995,0.07151841926398772,-0.016636742183812725,51.66666666666604,688.4039444359775
2025-10-29 10:49:00,688.56,688.58,688.56,688.58,800.0,spy,688.5144223373322,688.4729925643464,688.555537238281,0.05768927305996385,0.06875259002318294,-0.011063316963219091,53.96825396826084,688.4046536249406
2025-10-29 10:51:00,688.59,688.59,688.59,688.59,759.0,spy,688.5295378698659,688.4836296039513,688.555880151333,0.060029249704484755,0.06700792195944331,-0.0069786722549585595,54.68750000000638,688.405386941065
2025-10-29 10:52:00,688.62,688.62,688.62,688.62,1873.0,spy,688.5476302958928,688.496026912683,688.5565181597775,0.06357163311872682,0.06632066419130002,-0.0027490310725731965,63.333333333335226,688.4074620439728
2025-10-29 10:53:00,688.7,688.7,688.7,688.7,1578.0,spy,688.5781042367142,688.5145699206208,688.5579458397798,0.07200430806597069,0.06745739296623415,0.004546915099736537,64.51612903226575,688.4098258478462
2025-10-29 10:54:00,688.74,688.74,688.74,688.74,867.0,spy,688.6104833893714,688.5350635642008,688.5597573239611,0.08098142595270019,0.07016219956352737,0.01081922638917282,64.51612903226575,688.4112852015744
2025-10-29 10:55:00,688.74,688.74,688.74,688.74,565.0,spy,688.6363867114972,688.5536941492734,688.5615507834242,0.0870919151692533,0.07354814268467257,0.013543772484580732,66.66666666667298,688.4122292993632
2025-10-29 10:56:00,688.62,688.63,688.62,688.63,845.0,spy,688.6351093691977,688.5606310447939,688.5622318701563,0.0821119062628668,0.07526089540031142,0.006851010862555379,58.82352941176569,688.4131464590737
2025-10-29 10:57:00,688.54,688.54,688.54,688.54,774.0,spy,688.6160874953582,688.5587554952672,688.5620106575179,0.0700949544842615,0.07422770721710144,-0.004132752732839931,55.55555555555029,688.4136414910424
2025-10-29 10:58:00,688.53,688.53,688.53,688.53,846.0,spy,688.5988699962866,688.5561413593338,688.5616921435128,0.059083440076733496,0.07119885378902785,-0.012115413712294354,52.85714285714007,688.4141356989616
2025-10-29 10:59:00,688.44,688.44,688.44,688.44,552.0,spy,688.5670959970294,688.5455830539398,688.5604812764132,0.042603382463198614,0.06547975952386201,-0.022876377060663394,52.85714285714866,688.41420717807
2025-10-29 11:00:00,688.41,688.53,688.4,688.4,3609.0,spy,688.5336767976236,688.5323482308544,688.5588844477921,0.026015264589659637,0.057586860537021535,-0.0315715959473619,42.18749999999806,688.4147241087076
2025-10-29 11:01:00,688.46,688.46,688.35,688.35,677.0,spy,688.4969414380989,688.5157711189585,688.5568059955754,0.008733801701964694,0.04781624877001017,-0.03908244706804548,40.909090909090125,688.4146310074634
2025-10-29 11:02:00,688.34,688.35,688.3,688.31,1870.0,spy,688.4595531504792,688.4970646535986,688.5543502145249,-0.008096219668232152,0.03663375508236171,-0.044729974750593864,33.8461538461533,688.4137715361628
2025-10-29 11:03:00,688.36,688.44,688.36,688.44,535.0,spy,688.4556425203834,688.4918769578169,688.5532124014451,-0.010819498865089372,0.027143104292871496,-0.037962603157960864,44.15584415585106,688.4137704004769
